scope,house_a,house_b,origin_a,origin_b,both_emigre,same_origin_group,weight,shared_days
all_crises,Bischoffsheim & Goldschmidt,"Sanderson, Sandeman & Co",Emigre: German & Central European,British: discount house,False,False,0.3273268353539886,6
all_crises,"Bordier, Fabris & Co","Overend, Gurney & Co",Emigre: German & Central European,British: discount house,False,False,0.3329560459081458,7
all_crises,"Bordier, Fabris & Co","Bruce, Wilkinson & Co",Emigre: German & Central European,British: discount house,False,False,0.42008402520840293,12
all_crises,"Bordier, Fabris & Co",M. Levin & Adler,Emigre: German & Central European,Emigre: German & Central European,True,True,0.30316953129541624,5
all_crises,"Bordier, Fabris & Co","R. Heine, Semon & Co",Emigre: German & Central European,Emigre: German & Central European,True,True,0.3102526139970115,6
all_crises,Brightwen & Co,Cunliffe Brothers,British: private / merchant (native),British: private / merchant (native),False,True,0.38007602280760266,19
all_crises,Brightwen & Co,"Kleinwort, Sons & Co",British: private / merchant (native),Emigre: German & Central European,False,False,0.33633639699815626,15
all_crises,Brightwen & Co,National Discount Co.,British: private / merchant (native),British: discount house,False,False,0.3776274560246805,20
all_crises,Brightwen & Co,Samuel Montagu & Co,British: private / merchant (native),Emigre: German & Central European,False,False,0.34655164004183603,14
all_crises,Brightwen & Co,London County & Westminster Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.5756707012115151,37
all_crises,Brightwen & Co,C. J. Hambro & Son,British: private / merchant (native),Emigre: German & Central European,False,False,0.32673201960653564,14
all_crises,Brightwen & Co,King & Foa,British: private / merchant (native),Emigre: Greek & Levantine,False,False,0.4537426064865151,21
all_crises,Brightwen & Co,"Reeves, Whitburn & Co",British: private / merchant (native),British: private / merchant (native),False,True,0.4346134936801766,17
all_crises,Brightwen & Co,"Smith, St Aubyn & Co",British: private / merchant (native),British: discount house,False,False,0.408248290463863,17
all_crises,Brightwen & Co,White & Shaxson,British: private / merchant (native),British: discount house,False,False,0.31311214554257477,10
all_crises,Brightwen & Co,"Daniell, Cazenove & Co",British: private / merchant (native),British: private / merchant (native),False,True,0.48507125007266594,18
all_crises,Brightwen & Co,Eastern Bank,British: private / merchant (native),Colonial / Imperial bank,False,False,0.3283947887145927,11
all_crises,Brightwen & Co,Gillett Brothers,British: private / merchant (native),British: discount house,False,False,0.3500700210070024,10
all_crises,Brightwen & Co,Hongkong & Shanghai Banking Corp.,British: private / merchant (native),Colonial / Imperial bank,False,False,0.3850770231077027,11
all_crises,Brightwen & Co,Mercantile Bank of India,British: private / merchant (native),Colonial / Imperial bank,False,False,0.3615507630310936,10
all_crises,Brightwen & Co,National Bank of India,British: private / merchant (native),Colonial / Imperial bank,False,False,0.33606722016672236,12
all_crises,Brightwen & Co,Ryder & Co,British: private / merchant (native),British: discount house,False,False,0.4338609156373123,12
all_crises,Brightwen & Co,Union Discount Co. of London,British: private / merchant (native),British: discount house,False,False,0.4604092555161308,20
all_crises,Brightwen & Co,Parr's Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.46580711049734574,29
all_crises,Brightwen & Co,National Provincial Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.3715802678087692,13
all_crises,Brightwen & Co,"Glyn, Mills, Currie & Co",British: private / merchant (native),British: private / merchant (native),False,True,0.41550531599866064,19
all_crises,Brightwen & Co,Union of London & Smiths Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.48733266676096976,36
all_crises,Brightwen & Co,London & Brazilian Bank,British: private / merchant (native),Colonial / Imperial bank,False,False,0.32673201960653564,7
all_crises,Brightwen & Co,Lloyds Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.4000800240080028,20
all_crises,Brightwen & Co,London Joint Stock Bank,British: private / merchant (native),British: clearing / joint-stock bank,False,False,0.3055661656760704,10
all_crises,British Bank of South America,"Daniell, Cazenove & Co",Colonial / Imperial bank,British: private / merchant (native),False,False,0.3333333333333333,6
all_crises,British Bank of South America,King & Foa,Colonial / Imperial bank,Emigre: Greek & Levantine,False,False,0.31180478223116176,7
all_crises,British Bank of South America,London Hanseatic Bank,Colonial / Imperial bank,Foreign bank (1914 wartime),False,False,0.3273268353539886,3
all_crises,British Bank of South America,Comptoir National d'Escompte de Paris,Colonial / Imperial bank,Foreign bank (1914 wartime),False,False,0.3611575592573076,6
all_crises,British Bank of South America,Lloyds Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.329914439536929,8
all_crises,British Bank of South America,London & South Western Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.300964632714423,5
all_crises,British Bank of South America,London County & Westminster Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.3528251645047713,11
all_crises,British Bank of South America,London Joint Stock Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.314970394174356,5
all_crises,British Bank of South America,Parr's Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.36424639819288707,11
all_crises,British Bank of South America,Union of London & Smiths Bank,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.3069800647022712,11
all_crises,British Bank of South America,Royal Bank of Scotland,Colonial / Imperial bank,British: clearing / joint-stock bank,False,False,0.3535533905932738,6
all_crises,"Brown, Shipley & Co",White & Shaxson,Emigre: American,British: discount house,False,False,0.33541019662496846,3
all_crises,"Bruce, Wilkinson & Co","Sanderson, Sandeman & Co",British: discount house,British: discount house,False,True,0.5182674893104819,19
all_crises,"Bruce, Wilkinson & Co",Ralli Brothers,British: discount house,Emigre: Greek & Levantine,False,False,0.30284893870508567,19
all_crises,"Bruce, Wilkinson & Co",Suse & Sibeth,British: discount house,Emigre: German & Central European,False,False,0.3084763486195622,13
all_crises,"Bruce, Wilkinson & Co","Overend, Gurney & Co",British: discount house,British: discount house,False,True,0.42460388780422337,15
all_crises,"Bruce, Wilkinson & Co",Cunliffe Brothers,British: discount house,British: private / merchant (native),False,False,0.30929478706587094,15
all_crises,"Bruce, Wilkinson & Co",M. Levin & Adler,British: discount house,Emigre: German & Central European,False,False,0.36084391824351614,10
all_crises,"Bruce, Wilkinson & Co","R. Heine, Semon & Co",British: discount house,Emigre: German & Central European,False,False,0.40004734568283135,13
all_crises,"Bruce, Wilkinson & Co",Kraeutler & Mieville,British: discount house,Emigre: German & Central European,False,False,0.36028834606144605,9
all_crises,C. J. Hambro & Son,Cunliffe Brothers,Emigre: German & Central European,British: private / merchant (native),False,False,0.35714285714285715,15
all_crises,C. J. Hambro & Son,"Glyn, Mills, Currie & Co",Emigre: German & Central European,British: private / merchant (native),False,False,0.3644054444067475,14
all_crises,C. J. Hambro & Son,King & Foa,Emigre: German & Central European,Emigre: Greek & Levantine,True,False,0.43719282489259376,17
all_crises,C. J. Hambro & Son,"Reeves, Whitburn & Co",Emigre: German & Central European,British: private / merchant (native),False,False,0.36514837167011077,12
all_crises,C. J. Hambro & Son,Union Discount Co. of London,Emigre: German & Central European,British: discount house,False,False,0.41099746826339323,15
all_crises,C. J. Hambro & Son,Eastern Bank,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.39086797998528583,11
all_crises,C. J. Hambro & Son,Mercantile Bank of India,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.30123203803835463,7
all_crises,C. J. Hambro & Son,Credito Italiano,Emigre: German & Central European,Foreign bank (1914 wartime),False,False,0.31622776601683794,6
all_crises,C. J. Hambro & Son,London County & Westminster Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.37037037037037035,20
all_crises,C. J. Hambro & Son,Parr's Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.3250056229832958,17
all_crises,C. J. Hambro & Son,Union of London & Smiths Bank,Emigre: German & Central European,British: clearing / joint-stock bank,False,False,0.33835777116598226,21
all_crises,C. J. Hambro & Son,Union Bank of Australia,Emigre: German & Central European,Colonial / Imperial bank,False,False,0.314970394174356,5
all_crises,Cama & Co,Suse & Sibeth,Emigre: Indian / Parsi,Emigre: German & Central European,True,False,0.3148000938676784,11
all_crises,Cama & Co,Ralli Brothers,Emigre: Indian / Parsi,Emigre: Greek & Levantine,True,False,0.30757857924351695,16
all_crises,Canadian Bank of Commerce,"Smith, St Aubyn & Co",Colonial / Imperial bank,British: discount house,False,False,0.30316953129541624,5
all_crises,Canadian Bank of Commerce,International Banking Corporation,Colonial / Imperial bank,Emigre: American,False,False,0.33541019662496846,3
all_crises,Canadian Bank of Commerce,Swiss Bankverein,Colonial / Imperial bank,Foreign bank (1914 wartime),False,False,0.4743416490252569,3
all_crises,Capital & Counties Bank,Comptoir National d'Escompte de Paris,British: clearing / joint-stock bank,Foreign bank (1914 wartime),False,False,0.34403123102809335,7
all_crises,Capital & Counties Bank,National Bank of India,British: clearing / joint-stock bank,Colonial / Imperial bank,False,False,0.3299831645537222,7
all_crises,Capital & Counties Bank,National Provincial Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.529237746757157,11
all_crises,Capital & Counties Bank,Parr's Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.45962735987049386,17
all_crises,Capital & Counties Bank,"Reeves, Whitburn & Co",British: clearing / joint-stock bank,British: private / merchant (native),False,False,0.30123203803835463,7
all_crises,Capital & Counties Bank,Royal Bank of Scotland,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.3849001794597505,8
all_crises,Capital & Counties Bank,Union Discount Co. of London,British: clearing / joint-stock bank,British: discount house,False,False,0.46499055497527714,12
all_crises,Capital & Counties Bank,"Daniell, Cazenove & Co",British: clearing / joint-stock bank,British: private / merchant (native),False,False,0.408248290463863,9
all_crises,Capital & Counties Bank,Lloyds Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.30304576336566325,9
all_crises,Capital & Counties Bank,London & South Western Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.4914731871829905,10
all_crises,Capital & Counties Bank,London County & Westminster Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.3404588205713006,13
all_crises,Capital & Counties Bank,London Joint Stock Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.41147559989891175,8
all_crises,Capital & Counties Bank,"Smith, St Aubyn & Co",British: clearing / joint-stock bank,British: discount house,False,False,0.3638034375544995,9
all_crises,Capital & Counties Bank,Union of London & Smiths Bank,British: clearing / joint-stock bank,British: clearing / joint-stock bank,False,True,0.38736535864730914,17
all_crises,Capital & Counties Bank,"Glyn, Mills, Currie & Co",British: clearing / joint-stock bank,British: private / merchant (native),False,False,0.33129457822453967,9
all_crises,Capital & Counties Bank,London & Brazilian Bank,British: clearing / joint-stock bank,Colonial / Imperial bank,False,False,0.31426968052735443,4
all_crises,"Chartered Bank of India, Australia & China",Eastern Bank,Colonial / Imperial bank,Colonial / Imperial bank,False,True,0.3731012536223182,7
all_crises,"Chartered Bank of India, Australia & China",Gillett Brothers,Colonial / Imperial bank,British: discount house,False,False,0.3125,5
all_crises,"Chartered Bank of India, Australia & China",Mercantile Bank of India,Colonial / Imperial bank,Colonial / Imperial bank,False,True,0.3227486121839514,5
